,Character,Dialog,Season,Episode,Fix Name,Character_Fix,Length Dialog,Character_Keep
36,WILL,Now can we play D&D?,3,2,True,WILL,20,Keep
37,HEATHER,"Hey! No dunking, Curtis! No -- dunking. Karen and HER MOM FRIENDS lounge, reading ROMANCE NOVELS, ",3,2,True,HEATHER,98,Keep
37,HEATHER,"Looking good, Billy. Billy stares at her confusedly, then passes Karen’s friends.",3,2,True,HEATHER,81,Keep
37,HEATHER,"Billy, are you okay? Ignoring her, Billy continues on. AT A SHOWER STALL, Billy pulls aside the CURTAIN and turns  the TAP TO COLD. Bracing himself against the wall, he stands  under the water stream. He studies his LEFT ARM. A DARK VEIN travels up his skin and  branches off. He touches it and SEES A FLASH OF THE SHADOW ",3,2,True,HEATHER,322,Keep
37,HEATHER,Billy? Billy looks up and sees Heather standing there. Billy.,3,2,True,HEATHER,61,Keep
37,HEATHER,"Heather crouches down to eye-level - her expression,  completely calm. In a DISTORDED VOICE Take me to him.",3,2,True,HEATHER,107,Keep
37,HEATHER,What?,3,2,True,HEATHER,5,Keep
37,HEATHER,"I said, are you hurt? Billy stares in disbelief.",3,2,True,HEATHER,48,Keep
37,HEATHER,"What’s going on? I heard screaming.  Should I call an ambulance? Billy’s stare changes. His face, WITHOUT EMOTION. His FINGERS  DIG INTO HIS LEG. Heather LEANS BACK fearfully moments before  Billy LASHES OUT.",3,2,True,HEATHER,208,Keep
53,ERICA,Can I try the peppermint stick?,3,2,True,ERICA,31,Keep
53,ERICA,"Yes, and I’d like to try it again. Robin rolls her eyes.",3,2,True,ERICA,56,Keep
56,MRS DRISCOLL,Yes? Mrs. Driscoll?,3,2,True,MRS DRISCOLL,19,Keep
56,MRS DRISCOLL,,3,2,True,MRS DRISCOLL,0,Keep
56,MRS DRISCOLL,"Oh! Oh, yes! Oh my goodness. Oh.  You look too young for reporters.",3,2,True,MRS DRISCOLL,67,Keep
56,MRS DRISCOLL,Follow me. Mrs. Driscoll leads Nancy and Jonathan through the house and  toward the basement stairs.,3,2,True,MRS DRISCOLL,100,Keep
56,MRS DRISCOLL,"Yes. Jack, my husband, he passed  away -- what is it now -- ten years  ago.",3,2,True,MRS DRISCOLL,75,Keep
56,MRS DRISCOLL,"Oh, don’t be. I kinda like the  quiet. They’re now standing at the DOOR LEADING TO THE BASEMENT. At least, I did.",3,2,True,MRS DRISCOLL,113,Keep
56,MRS DRISCOLL,Mrs. Driscoll opens the door.,3,2,True,MRS DRISCOLL,29,Keep
56,MRS DRISCOLL,"This way. She starts down the stairs. Jonathan and Nancy peer down  after her and exchange an uneasy look before following her  down. AT THE BOTTOM of the stairs, Mrs. Driscoll turns on the  light. It’s right over there.",3,2,True,MRS DRISCOLL,220,Keep
56,MRS DRISCOLL,She points to the other side of the basement. Nancy and  Jonathan venture ahead. Nancy crouches down in front of  PARTIALLY EMPTY BAGS OF FERTILIZER WITH HOLES IN THEM. She  lifts one up.,3,2,True,MRS DRISCOLL,187,Keep
56,MRS DRISCOLL,"You see those little teeth marks,  don’t ya? Jonathan SNAPS a photo and Nancy locks eyes with him.",3,2,True,MRS DRISCOLL,98,Keep
56,MRS DRISCOLL,"I’m old, honey, not senile. Bought  them over at Blackburn’s Supplies  just last Tuesday. Now you tell me,  why would rats wanna eat a poor old  woman’s fertilizer?",3,2,True,MRS DRISCOLL,164,Keep
56,MRS DRISCOLL,"Crazy. Believe me, I know, honey.  But -- something’s not right with  these rats.",3,2,True,MRS DRISCOLL,81,Keep
56,MRS DRISCOLL,"Rabies, my guess. That’s when I  said to myself, Doris, you gotta  call the paper. Because if those  diseased rats are runnin’ loose,  the people, the oughta know.  Wouldn’t you agree? Just then, a CRASHING SOUND from the other room startles  Nancy and Jonathan.",3,2,True,MRS DRISCOLL,262,Keep
56,MRS DRISCOLL,"Oh, yes, I forgot to mention! Come  on over here. Mrs. Driscoll rounds a corner, followed by Nancy and  Jonathan. Mrs. Driscoll proudly proclaims",3,2,True,MRS DRISCOLL,145,Keep
56,MRS DRISCOLL,"I caught one of the little  bastards. ON TOP OF A WASHING MACHINE, A FLORAL SHEET covers a  RECTANGULAR OBJECT which shakes violently.",3,2,True,MRS DRISCOLL,134,Keep
56,MRS DRISCOLL,"You’re a regular little detective,  aren’t ya? Lemonade? It’s fresh- squeezed. Sure. Thanks.",3,2,True,MRS DRISCOLL,92,Keep
56,MRS DRISCOLL,"Not at all! I enjoy the company. Mrs. Driscoll walks off, then Nancy looks through the  phonebook. She turns to a page with a LARGE ADVERTISEMENT",3,2,True,MRS DRISCOLL,145,Keep
63,KLINE,Jim! He warmly greets Hopper at the door. Thanks for coming by.,3,2,Fix,MAYOR KLINE,63,Keep
63,KLINE,,3,2,Fix,MAYOR KLINE,0,Keep
63,KLINE,"Calm down, now. You don’t even know  what I want. Kline goes back to his desk.",3,2,Fix,MAYOR KLINE,78,Keep
63,KLINE,When did you get so serious? Take a  seat. PROTESTERS CAN BE HEARD YELLING. Hopper sits in the chair  opposite the MAYOR’S DESK.,3,2,Fix,MAYOR KLINE,128,Keep
63,KLINE,"My fan club, as you call them, no,  you know why they’re out there,  don’t ya?",3,2,Fix,MAYOR KLINE,78,Keep
63,KLINE,"They lost their jobs to the mall  and blame me for helping make that  happen. Now, you go ask anyone else  in this town -- they all love the  mall. It helped our economy grow,  brought in new jobs, and just some  incredible new stores. (reaching for a fresh ",3,2,Fix,MAYOR KLINE,258,Keep
63,KLINE,"I agree. If they had a permit. Now  correct me if I’m wrong here, Jim,  but I don’t believe they secured a  permit from your office. Did they?",3,2,Fix,MAYOR KLINE,142,Keep
63,KLINE,Then I do believe it’s within my  right to get rid of them.,3,2,Fix,MAYOR KLINE,59,Keep
63,KLINE,"You know what’s in four days, Jim?",3,2,Fix,MAYOR KLINE,34,Keep
63,KLINE,"That’s right. And I’m gonna throw  this town the biggest bash it’s  ever seen. Fireworks, music, activities, you  name it. I’m gonna pull out all the  stops. You know why? ‘Cause at the  end of the day, that’s all the  voters will remember. But I can’t  think, much less plan, with all  that racket going on out there. (opens the door for  Hopper) So, if you don’t mind, please, just  do your job. Flash your little gold  badge and get rid of them. As the SONG CRESCENDOS, Kline flashes a bright smile, pats  Hopper on the arm, and sticks the cigar between his teeth. MALL PATRONS get off a BUS. Including El and Max.",3,2,Fix,MAYOR KLINE,617,Keep
70,MR CLARKE,Mrs. Byers? Jonathan SNAPS pictures of the RABID RAT running into the  walls of it’s CAGE on the WASHING MACHINE.,3,2,True,MR CLARKE,113,Keep
70,MR CLARKE,"This is a solenoid. It’s a coil  wrapped around a metallic core, and  when electricity passes through it - -",3,2,True,MR CLARKE,108,Keep
70,MR CLARKE,Exactamundo. Now for the fun part.  Shall we? Mr. Clarke flips on a TRANSFORMER.,3,2,True,MR CLARKE,80,Keep
70,MR CLARKE,"Nope. You can’t see it, but it’s  there, I assure you. Our very own  Clarke-Byers Electromagnetic Field.  Pretty neato, huh?",3,2,True,MR CLARKE,124,Keep
70,MR CLARKE,And this field affects any charged  object in its vicinity.,3,2,True,MR CLARKE,59,Keep
70,MR CLARKE,Just like your magnets.,3,2,True,MR CLARKE,23,Keep
70,MR CLARKE,"Oh, because our field is stable.  But, if we reduce the current -- He turns a CRANK on the transformer and MAGNETS FALL OFF THE ",3,2,True,MR CLARKE,128,Keep
70,MR CLARKE,"The magnetic dipoles tried to  orient according to the field, but  since --",3,2,True,MR CLARKE,75,Keep
70,MR CLARKE,"You want my honest opinion? One of  your kiddos got up in the middle of  the night, bumped into the fridge,  and knocked the suckers loose.",3,2,True,MR CLARKE,139,Keep
70,MR CLARKE,,3,2,True,MR CLARKE,0,Keep
70,MR CLARKE,Apophenia. Uh -- You’re seeing  patterns that aren’t there.  Coincidence.,3,2,True,MR CLARKE,73,Keep
70,MR CLARKE,"Well -- Theoretically speaking, I suppose  some large version of this AC  transformer could exist. A machine  of some kind.",3,2,True,MR CLARKE,123,Keep
70,MR CLARKE,"But, in order to reach your house  and downtown, gosh, that would take  billions of volts of electricity  and cost tens of millions of  dollars.",3,2,True,MR CLARKE,144,Keep
70,MR CLARKE,"We cured polio in fifty-three.  Landed on the moon in sixty-nine.  As I tell my students, once you  open up that curiosity door,  anything is possible. The mall is CLOSED. The FOOD COURT is vacant. Shops’ BARRED  GATES are down and locked. Except for The only shop in the mall whose lights are still on. Robin, Steve and Dustin are making progress.",3,2,True,MR CLARKE,348,Keep
73,BILLY 2,To build. I want you to build.,3,2,Fix,BILLY,30,Keep
73,BILLY 2,What you see.,3,2,Fix,BILLY,13,Keep
87,HENRY,"He raised my property taxes, Jim.  Forced me off my land.",3,2,True,HENRY,57,Keep
87,HENRY,Nothing proper about what that man  did to us! To our town! Henry relents and get in. Hopper slams the door.,3,2,True,HENRY,108,Keep
88,FLO,Special delivery! FLORENCE arrives carrying a PAPER BAG FROM JC PENNY. She  holds the bag out for Hopper.,3,2,Fix,FLORENCE,105,Keep
88,FLO,Is that the right one?,3,2,Fix,FLORENCE,22,Keep
96,DUSTIN,Like a super secret spy code.,3,2,True,DUSTIN,29,Keep
17,KLINE,"Now, doesn't that just lift your  spirits? Let's give another big  hand for the Hawkins High Marching  Band! Kline turns and directs his applause to the band behind him.  The crowd RESPONDS.",3,7,Fix,MAYOR KLINE,190,Keep
17,KLINE,I hope you're all having a good  time tonight. Are you having a good  time? Crowd CHEERS.,3,7,Fix,MAYOR KLINE,89,Keep
17,KLINE,I can't hear you! Are you having a  good time? Crowd CHEERS LOUDER.,3,7,Fix,MAYOR KLINE,67,Keep
17,KLINE,"I want you to know that we spared  no expense to provide you with the  very best entertainment that money  can buy! KAREN, TED and HOLLY WHEELER are assisted into the chair by ",3,7,Fix,MAYOR KLINE,176,Keep
17,KLINE,But enough of me blabbering. Who  here wants to see some fireworks? Crowd CHEERS.,3,7,Fix,MAYOR KLINE,81,Keep
17,KLINE,"Come on, now, you can do better  than that. Who here wants to see  some fireworks? Crowd CHEERS LOUDER. The Hawkins High Marching Band plays",3,7,Fix,MAYOR KLINE,140,Keep
17,KLINE,"Happy Fourth of July! Above the TENTED STAGE, the FIREWORKS continue to impress the  crowd. Kline comes down from the stage, joins the COMMONERS, and  APPLAUDS the show.",3,7,Fix,MAYOR KLINE,169,Keep
17,KLINE,"I'll give it my best shot. He takes a swing with the GIANT MALLET, and DING!",3,7,Fix,MAYOR KLINE,76,Keep
17,KLINE,"Thank you. Here you go. The PHOTOGRAPHER lines up his shot, while Kline poses with  the YOUNG LADIES. Kline's ear-to-ear smile turns sour when he  notices Joyce and Hopper. Kline runs over to his 1985 MERCEDES BENZ 380SL CONVERTIBLE.  He grabs his state-of-the-art MOTOROLA DYNATAC MOBILE PHONE  from the front seat and dials a number. After a few moments, WE HEAR A RING. AND ANOTHER.",3,7,Fix,MAYOR KLINE,385,Keep
17,KLINE,"Come on, come on, come on! Pick up,  pick up, pick up, you commie  bastards!",3,7,Fix,MAYOR KLINE,76,Keep
17,KLINE,"Joyce! And with that, a CLOSED-FISTED, FACE-NUMBING RIGHT HOOK from  Joyce stuns the smarmy mayor. Hunched over in pain, Joyce straightens Kline up. But only  just to KNEE HIM IN THE BALLS.",3,7,Fix,MAYOR KLINE,189,Keep
20,KAREN,Uh-oh! Dad can't get out now.,3,7,True,KAREN,29,Keep
20,KAREN,Because it's fun.,3,7,True,KAREN,17,Keep
20,KAREN,"Oh, here we go.",3,7,True,KAREN,15,Keep
20,KAREN,Because I slipped Jimmy a five. You what?,3,7,True,KAREN,41,Keep
20,KAREN,"Come on, these are the best seats  in the house.",3,7,True,KAREN,48,Keep
20,KAREN,"That was pretty, wasn't it?",3,7,True,KAREN,27,Keep
20,KAREN,"What, baby?",3,7,True,KAREN,11,Keep
20,KAREN,"Why are you looking at the trees,  baby? The fireworks. Look at the  fireworks! Holly looks back to the fireworks. That was a big one, wasn’t it?",3,7,True,KAREN,145,Keep
20,KAREN,"CAMERA TRACKS high above the forest, following the rustling  trees. We HEAR",3,7,True,KAREN,75,Keep
20,KAREN,...feel the wind push you back and  it's gonna --,3,7,True,KAREN,49,Keep
20,KAREN,"Joyce! Oh, my gosh! How funny to  see you here!",3,7,True,KAREN,47,Keep
20,KAREN,I haven't seen them. I don't think  they're here yet.,3,7,True,KAREN,53,Keep
20,KAREN,"Oh, my gosh, I can hardly keep  track these days. ",3,7,True,KAREN,50,Keep
20,KAREN,,3,7,True,KAREN,0,Keep
20,KAREN,"Uh, they were at, uh... Dustin's,  then Lucas's, then Max's. You know  how it is. Summer!",3,7,True,KAREN,89,Keep
20,KAREN,Woo! Here we go!,3,7,True,KAREN,16,Keep
20,KAREN,"They make an odd couple, don't  they?",3,7,True,KAREN,37,Keep
21,TED,Why do you two enjoy torturing me?,3,7,True,TED,34,Keep
21,TED,"Uh, why are we stopping?",3,7,True,TED,24,Keep
21,TED,,3,7,True,TED,0,Keep
21,TED,Hold on. Do we have seat belts?,3,7,True,TED,31,Keep
21,TED,Probably getting into some kinda  trouble.,3,7,True,TED,42,Keep
21,TED,"Holy smokes! Holy smokes! As the ride PICKS UP SPEED, Joyce and Hopper exchange looks.  After a BEAT they HOLD HANDS.",3,7,True,TED,117,Keep
21,TED,"Well, it's like they say, there's  someone for everyone. Karen, exasperated, rolls her eyes and SIGHS DEEPLY. Hopper and Joyce, dodging softballs being thrown by those  playing the game, look for a place to hide. A RUSSIAN AGENT approaches. They turn and run. We see VASILEV, a Russian Agent, approaching. Hopper and  Joyce are now surrounded.",3,7,True,TED,343,Keep
22,HOLLY,"Yeah, Dad, 'cause it's fun! Jimmy PULLS THE LEVER and the ride engages. Up they go.",3,7,True,HOLLY,83,Keep
22,HOLLY,"The best seats in the house. At that moment, FIREWORKS POP! The view from the TOP OF THE  FERRIS WHEEL is spectacular.",3,7,True,HOLLY,118,Keep
22,HOLLY,"Yeah. After a BEAT, Holly’s attention is drawn to the trees below,  just beyond the FUN SLIDE. They’re RUSTLING; PARTING.  SNAPPING like twigs. Mom, the trees.",3,7,True,HOLLY,159,Keep
22,HOLLY,,3,7,True,HOLLY,0,Keep
22,HOLLY,The trees are moving.,3,7,True,HOLLY,21,Keep
28,EL,He said he was building something.,3,7,Fix,ELEVEN,34,Keep
28,EL,That it was all for me.,3,7,Fix,ELEVEN,23,Keep
28,EL,He also said he was gonna kill all  of you.,3,7,Fix,ELEVEN,43,Keep
28,EL,"Uh, not bad.",3,7,Fix,ELEVEN,12,Keep
28,EL,Bitchin'.,3,7,Fix,ELEVEN,9,Keep
28,EL,,3,7,Fix,ELEVEN,0,Keep
28,EL,What makes you crazy?,3,7,Fix,ELEVEN,21,Keep
28,EL,Girlfriends?,3,7,Fix,ELEVEN,12,Keep
28,EL,Boyfriends.,3,7,Fix,ELEVEN,11,Keep
28,EL,A feeling...,3,7,Fix,ELEVEN,12,Keep
28,EL,Old people?,3,7,Fix,ELEVEN,11,Keep
28,EL,(pulling off the  blindfold) Hey! Sorry. Sorry.,3,7,Fix,ELEVEN,47,Keep
28,EL,"Sounded like ""gate.""",3,7,Fix,ELEVEN,20,Keep
28,EL,"My leg. My leg. Jonathan peels away the bloody gauze revealing a nasty wound.  Stinky. Oozing. Totally gross. It’s gotten worse, way worse.",3,7,Fix,ELEVEN,139,Keep
30,MAX,Building something? Is he talking  about the flayed?,3,7,True,MAX,52,Keep
30,MAX,"Yeah, well, that's nice. Nancy’s attention is drawn to the window. Over the SOUND OF  fireworks popping, we HEAR a FAINT SCREECH. She approaches  the window.",3,7,True,MAX,157,Keep
30,MAX,Where'd it go? The LIGHTS FLICKER. But it’s QUIET. Too quiet.,3,7,True,MAX,61,Keep
30,MAX,"(watching the tentacle  recoil) Holy shit. SMASH! The tentacle LUNGES AGAIN, this time at El. Using her  powers, EL STOPS IT MID ATTACK. SMASH! From the LEFT FLANK, a SECOND TENTACLE crashes through  the wall and LUNGES at El. With her left arm stretched out,  El STOPS THAT ONE MID ATTACK.",3,7,True,MAX,290,Keep
30,MAX,(calling for  reinforcements) Come on! Lucas! Nancy PUMPS ANOTHER ROUND into the CHAMBER. Lucas GRABS THE AXE.,3,7,True,MAX,110,Keep
30,MAX,"Pull! Lucas SWINGS THE AXE, chopping at the tentacle. Then  another SWING. Then",3,7,True,MAX,79,Keep
30,MAX,"Oh, shit. Nancy removes a GAUZE PAD from the box.",3,7,True,MAX,49,Keep
30,MAX,"Hey, what are you doing?",3,7,True,MAX,24,Keep
30,MAX,"No, first, we need to stop the  bleeding, then clean, then  disinfect, then bandage. I skateboard. Trust me. Mike, hold this. (presses his hand against  El’s wound) Keep the pressure on it, nice and  firm, okay?",3,7,True,MAX,211,Keep
30,MAX,,3,7,True,MAX,0,Keep
30,MAX,"We're gonna need water, soap. Yeah, okay.",3,7,True,MAX,41,Keep
30,MAX,No. Go get me a washcloth and a  bowl. A bowl? Lucas!,3,7,True,MAX,53,Keep
30,MAX,,3,7,True,MAX,0,Keep
30,MAX,That doesn't look like a bowl.,3,7,True,MAX,30,Keep
30,MAX,You wanna kill that thing with  fireworks?,3,7,True,MAX,42,Keep
30,MAX,"Uh, yeah. Eleven. (tosses the box back to  Lucas)",3,7,True,MAX,49,Keep
30,MAX,"Oh, my God.",3,7,True,MAX,11,Keep
30,MAX,Quiet.,3,7,True,MAX,6,Keep
30,MAX,,3,7,True,MAX,0,Keep
30,MAX,"You're positive he said ""gate"" and  not ""great""?",3,7,True,MAX,48,Keep
30,MAX,"(helping lift the cart  through the door) But if not, we always have Lucas'  fireworks.",3,7,True,MAX,87,Keep
30,MAX,Ridiculous.,3,7,True,MAX,11,Keep
30,MAX,Those were Russians?,3,7,True,MAX,20,Keep
30,MAX,So this has nothing to do with the  gate?,3,7,True,MAX,41,Keep
31,NANCY,He must be.,3,7,True,NANCY,11,Keep
31,NANCY,Do you guys hear that?,3,7,True,NANCY,22,Keep
31,NANCY,"Billy... When he told you this, it was here,  in this room?",3,7,True,NANCY,59,Keep
31,NANCY,"Go, go, go! They all start running to the door, and out of the cabin. Come on, come on, go!",3,7,True,NANCY,91,Keep
31,NANCY,Hurry up! Come on!,3,7,True,NANCY,18,Keep
31,NANCY,Everyone runs out of the cabin and gets into the WHEELER ,3,7,True,NANCY,57,Keep
31,NANCY,Come on! Come on!,3,7,True,NANCY,17,Keep
31,NANCY,"Okay, get her down. Helped by Mike and Max, El sits on the floor. Okay. Lemme see.",3,7,True,NANCY,82,Keep
31,NANCY,"Nancy rolls up El’s pant leg REVEALING a BLOODY, OOZING ",3,7,True,NANCY,56,Keep
31,NANCY,I'm cleaning the wound.,3,7,True,NANCY,23,Keep
31,NANCY,All right.,3,7,True,NANCY,10,Keep
31,NANCY,(remembering the cabin  incident) What did that thing look like to  you?,3,7,True,NANCY,72,Keep
31,NANCY,"Yeah, a lot bigger. Like, Tom and  Bruce, they merged to become one,  right? And Driscoll kept saying how  she needed to go back to the source  -- Jonathan grabs Nancy’s arm. They stop.",3,7,True,NANCY,185,Keep
31,NANCY,"Maybe. And maybe Heather and Janet,  too, and God knows who else. I  don't know how we're gonna kill  this thing, but if we do --",3,7,True,NANCY,129,Keep
31,NANCY,"And... we end this. Maybe. They start walking again, to SAME SHOT. Follow to WATER.",3,7,True,NANCY,83,Keep
31,NANCY,"All I know is... we need El. Lucas, still perplexed about the bowl-thing. Will is with  him.",3,7,True,NANCY,92,Keep
31,NANCY,What is it? Dustin runs down the aisle and back to his seat beside Erica.,3,7,True,NANCY,73,Keep
31,NANCY,"Yeah, we just have to shut it  again.",3,7,True,NANCY,37,Keep
31,NANCY,"I'm sorry, who are you?",3,7,True,NANCY,23,Keep
32,LUCAS,"So, he's building an army, just  like we thought.",3,7,True,LUCAS,49,Keep
32,LUCAS,"Like, royally.",3,7,True,LUCAS,14,Keep
32,LUCAS,,3,7,True,LUCAS,0,Keep
32,LUCAS,"The 4th of July FIREWORKS are blasting above. The Mind Flayer  SNARLS, still towering over the cabin. Come on!",3,7,True,LUCAS,110,Keep
32,LUCAS,,3,7,True,LUCAS,0,Keep
32,LUCAS,Does any of this help?,3,7,True,LUCAS,22,Keep
32,LUCAS,,3,7,True,LUCAS,0,Keep
32,LUCAS,Okay. Searching for the supplies Max asked for. Walking.,3,7,True,LUCAS,56,Keep
32,LUCAS,Bowl... Bowl... Bowl... Why  wouldn't it be with the cereal?,3,7,True,LUCAS,60,Keep
32,LUCAS,What else do you use a bowl for?,3,7,True,LUCAS,32,Keep
32,LUCAS,And it is glorious.,3,7,True,LUCAS,19,Keep
32,LUCAS,Satan's Baby. You ever shot one of  these suckers?,3,7,True,LUCAS,50,Keep
32,LUCAS,That's an understatement. An impatient Max finds the boys ogling the explosives.,3,7,True,LUCAS,80,Keep
32,LUCAS,"Nah, it's way better. There is a  reason this warning label says ""18  or older."" This sucker is filled  with 150 grains of black powder. AKA gunpowder.  Strap two of these together, and  it's bigger than an M-80. Five of  them, we've got ourselves a stick  of dynamite.",3,7,True,LUCAS,269,Keep
32,LUCAS,Do you have a better idea?,3,7,True,LUCAS,26,Keep
32,LUCAS,Against that thing? She’s gonna  need some backup.,3,7,True,LUCAS,50,Keep
32,LUCAS,Hold this.,3,7,True,LUCAS,10,Keep
32,LUCAS,"Oh, sorry.",3,7,True,LUCAS,10,Keep
32,LUCAS,What?,3,7,True,LUCAS,5,Keep
32,LUCAS,"It's like Carpenter's “The Thing”.  The original is a classic, no  question about it. But the  remake... (slurping loudly, then,  satisfied sigh) Sweeter, bolder... better.",3,7,True,LUCAS,172,Keep
32,LUCAS,"So, you prefer the original  “Thing”?",3,7,True,LUCAS,37,Keep
32,LUCAS,"It's the same concept, dude.",3,7,True,LUCAS,28,Keep
32,LUCAS,It is the same concept.,3,7,True,LUCAS,23,Keep
32,LUCAS,"Yes, it is.",3,7,True,LUCAS,11,Keep
32,LUCAS,,3,7,True,LUCAS,0,Keep
32,LUCAS,"The movies? Dustin's so freaked out  about the gate, he decides to go  watch a movie? Yeah, makes total  sense.",3,7,True,LUCAS,111,Keep
32,LUCAS,"Keep mocking my plan, Max. Keep  mocking it. I wanna hear you say it  again, because you keep doubting  me. You keep doubting me!",3,7,True,LUCAS,129,Keep
32,LUCAS,"Will? We're gonna prove 'em wrong,  right? The kids left behind BLOOD STAINED GAUZE PADS, DISINFECTANT  AND OTHER FIRST AID SUPPLIES. The spilled blood from El's leg ",3,7,True,LUCAS,166,Keep
32,LUCAS,(part anger; part  confusion) What are you doing here?,3,7,True,LUCAS,54,Keep
32,LUCAS,What are you talking about?,3,7,True,LUCAS,27,Keep
32,LUCAS,"Okay, Russians? As in, they're  working for the Russian government?",3,7,True,LUCAS,67,Keep
33,MIKE,"Yeah, but he's not building this  army to spread.",3,7,True,MIKE,49,Keep
33,MIKE,"Last year, El closed the gate on  him. I have a feeling that really  pissed him off.",3,7,True,MIKE,84,Keep
33,MIKE,And the Mind Flayer now knows that  she's the only thing that can stop  him. But if she's out of the way -- Game over.,3,7,True,MIKE,118,Keep
33,MIKE,"El! Using BOTH HANDS, Mike grabs onto El before the tentacle  pulls her through the ceiling. Jonathan grabs El. Then Max.  Then Will. Pull!",3,7,True,MIKE,139,Keep
33,MIKE,"Nancy RELOADS her SHOTGUN. Nancy, shoot it!",3,7,True,MIKE,43,Keep
33,MIKE,"El! El, you okay?",3,7,True,MIKE,17,Keep
33,MIKE,"Go, come on!",3,7,True,MIKE,12,Keep
33,MIKE,"Drive! Drive! The Wagon roars out of the driveway as the disoriented Mind  Flayer wobbles; its head split into a HALF DOZEN SHARDS. The two SECURITY AGENTS are chasing after the SCOOPS TROOP.  The PONYTAILED MAN carries a WALKIE TALKIE. The OTHER (male,  30s), leads with his PISTOL RAISED. Erica and Dustin lead the way. Steve and Robin, unsteady on  their feet, GIGGLING and getting pulled along like one would  tow a reluctant child who’d rather be somewhere else. Whoa!",3,7,True,MIKE,473,Keep
33,MIKE,Does that hurt?,3,7,True,MIKE,15,Keep
33,MIKE,You're gonna have an awesome scar.  You'll look even more badass.,3,7,True,MIKE,65,Keep
33,MIKE,"Yeah, bitchin'. El... Yeah?",3,7,True,MIKE,27,Keep
33,MIKE,"I've been meaning to tell you  something. It's just, being broken  up, it's been hard. The NEARBY WALKIE CRACKLES TO LIFE. It's Dustin...distorted,  and barely coming through. Mike takes notice, but ignores it  for now. This is important.",3,7,True,MIKE,238,Keep
33,MIKE,"And... I like that you and Max are  friends now. It's just, I was  jealous at first, and angry. And  that's why I said all that stupid  stuff. And it's like I wanted you  all to myself. And now I realize  how unfair that is. And selfish.  And, like... I'm sorry. I just,  like, I've never felt like this,  you know, with anyone before...  and... You know, they do say it  makes you crazy.",3,7,True,MIKE,388,Keep
33,MIKE,"(under his breath, but  audible) You never -- You never heard that  term... You know, like the phrase,  like... ""blank makes you crazy,""  like the word...",3,7,True,MIKE,154,Keep
33,MIKE,"No, no, no, no, not -- not  girlfriends.",3,7,True,MIKE,40,Keep
33,MIKE,"No! No, not boyfriends either.",3,7,True,MIKE,30,Keep
33,MIKE,It's like -- It's like a feeling  or...,3,7,True,MIKE,39,Keep
33,MIKE,"Yeah, like something... Like, old  people say it to each other  sometimes.",3,7,True,MIKE,74,Keep
33,MIKE,"Yeah. What I wanna say is... that I  just... I know that I -- The WALKIE crackles to life again. GARBLED, but we know it's ",3,7,True,MIKE,123,Keep
33,MIKE,Dustin? Sitting beside a FILM PROJECTOR.,3,7,True,MIKE,40,Keep
33,MIKE,,3,7,True,MIKE,0,Keep
33,MIKE,"Dustin, you're going way too fast.  I can't understand you.",3,7,True,MIKE,59,Keep
33,MIKE,"Dustin, you're -- you're breaking  up.",3,7,True,MIKE,38,Keep
33,MIKE,"Dustin, you're cutting out.",3,7,True,MIKE,27,Keep
33,MIKE,"Dustin, you there?",3,7,True,MIKE,18,Keep
33,MIKE,Dustin -- Dustin checks the WALKIE. RED LOW BATTERY WARNING LIGHT  blinks on.,3,7,True,MIKE,77,Keep
33,MIKE,Dustin!,3,7,True,MIKE,7,Keep
33,MIKE,How do you even drink that? Because it's delicious.,3,7,True,MIKE,51,Keep
33,MIKE,What?,3,7,True,MIKE,5,Keep
33,MIKE,You're insane.,3,7,True,MIKE,14,Keep
33,MIKE,"What? No, I'm not talking about  “The Thing”, I'm talking about New  Coke.",3,7,True,MIKE,74,Keep
33,MIKE,"Uh, actually, it's not the same  concept.",3,7,True,MIKE,41,Keep
33,MIKE,"No, it's not.",3,7,True,MIKE,13,Keep
33,MIKE,,3,7,True,MIKE,0,Keep
33,MIKE,Did you... find him?,3,7,True,MIKE,20,Keep
33,MIKE,Which would explain how the Mind  Flayer's still alive.,3,7,True,MIKE,55,Keep
33,MIKE,Yeah. Couldn't understand what you  were saying.,3,7,True,MIKE,48,Keep
33,MIKE,,3,7,True,MIKE,0,Keep
33,MIKE,What's wrong?,3,7,True,MIKE,13,Keep
33,MIKE,"El! El, are you okay? Eleven's SCREAMS ECHO, then we",3,7,True,MIKE,52,Keep
34,WILL,He's building it to stop Eleven.,3,7,True,WILL,32,Keep
34,WILL,"He knows we're here. The front door swings open. The gang exits and walks to the  road. They look yonder. The FIREWORKS continue to LIGHT UP THE SKY. Down the road,  THE MIND FLAYER quickly approaches, BUSTING TREE LIMBS like  tooth picks. A motorized FOUR-WHEEL TUK TUK races by. In the back, ROBIN  and STEVE. Driving is DUSTIN. Co-pilot, ERICA. Robin and Steve are still drugged. It’s a lot like being  drunk. Their spoken words",3,7,True,WILL,431,Keep
34,WILL,"It's close. DUST falls from the ceiling with each approaching THUD. A  COFFEE MUG falls from the WALL RACK, shattering as it hits  the floor. Then",3,7,True,WILL,146,Keep
34,WILL,I don't know.,3,7,True,WILL,13,Keep
34,WILL,"I-- I don't know. They round a corner, then Lucas spots MASSIVE display of FIREWORKS! Oh, shit.",3,7,True,WILL,95,Keep
34,WILL,No. Is it sweet?,3,7,True,WILL,16,Keep
